# ---
# domain: UConstRange
# op: MulNsw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 5]
# - [16, 16]
# - [32, 7478]
# - [64, 3409]
# - [128, 30]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[256, 256]	[0, 4294967295]	[0, 4294967040]	79
32	[0, 0]	[9, 9]	[0, 0]	79
32	[0, 1]	[5, 5]	[0, 5]	79
32	[0, 1]	[255, 255]	[0, 255]	79
32	[0, 510]	[4294967293, 4294967293]	[0, 4294967293]	79
32	[0, 510]	[5, 5]	[0, 2550]	79
32	[2, 2147483647]	[0, 1]	[0, 2147483647]	78
32	[100, 100]	[0, 4294967295]	[0, 4294967196]	78
32	[0, 1]	[1, 1]	[0, 1]	78
32	[0, 4294967295]	[22, 22]	[0, 4294967274]	78
32	[0, 511]	[4294966296, 4294966296]	[0, 4294966296]	78
32	[0, 1048575]	[4294967196, 4294967196]	[0, 4294967196]	78
32	[0, 4294967295]	[73, 73]	[0, 4294967223]	78
32	[1, 2147483647]	[8, 8]	[8, 2147483640]	77
32	[0, 2147483645]	[0, 4294967295]	[0, 4294967295]	77
32	[0, 1]	[128, 128]	[0, 128]	77
32	[1, 1]	[8, 8]	[8, 8]	76
32	[0, 4294967295]	[96, 96]	[0, 4294967200]	76
32	[0, 4294967295]	[0, 4294967280]	[0, 4294967295]	75
32	[29, 29]	[0, 255]	[0, 7395]	75
32	[0, 4294967295]	[0, 536870911]	[0, 4294967295]	75
32	[32, 32]	[0, 0]	[0, 0]	74
32	[0, 2]	[5, 5]	[0, 10]	74
32	[1, 4294967295]	[7, 7]	[7, 4294967289]	74
32	[1, 4294967295]	[2, 2]	[2, 4294967294]	73
32	[1, 3]	[0, 4294967295]	[0, 4294967295]	73
32	[0, 4294967295]	[1, 1073741823]	[0, 4294967295]	73
32	[0, 4294967295]	[60000, 60000]	[0, 4294907296]	71
32	[0, 4294967295]	[0, 4294967292]	[0, 4294967295]	70
32	[0, 131070]	[4294967293, 4294967293]	[0, 4294967293]	70
32	[0, 65535]	[4294967292, 4294967292]	[0, 4294967292]	70
32	[32, 32]	[0, 1]	[0, 32]	69
32	[0, 4294967295]	[1, 3]	[0, 4294967295]	69
32	[0, 4294967295]	[4294867296, 4294867296]	[0, 4294867296]	69
32	[0, 4294967295]	[320, 320]	[0, 4294966976]	69
32	[0, 42]	[4294967196, 4294967196]	[0, 4294967196]	69
32	[0, 4294]	[4294967196, 4294967196]	[0, 4294967196]	69
32	[0, 4294967295]	[85, 85]	[0, 4294967211]	69
32	[32, 32]	[0, 2]	[0, 64]	68
32	[0, 2]	[128, 128]	[0, 256]	68
32	[0, 4294967295]	[0, 1048575]	[0, 4294967295]	68
32	[0, 4294967295]	[2147483648, 4294967295]	[0, 4294967295]	67
32	[0, 4294967295]	[256, 256]	[0, 4294967040]	67
32	[0, 4294967295]	[3600000, 3600000]	[0, 4291367296]	67
32	[64, 64]	[0, 1]	[0, 64]	67
32	[1, 1]	[1, 1]	[1, 1]	66
32	[8, 8]	[1, 1]	[8, 8]	66
32	[64, 64]	[0, 2]	[0, 128]	66
32	[77, 77]	[0, 255]	[0, 19635]	66
32	[150, 150]	[0, 255]	[0, 38250]	66
32	[0, 4294967295]	[54, 54]	[0, 4294967242]	65
32	[0, 4294967295]	[4294967292, 4294967292]	[0, 4294967292]	65
32	[0, 7]	[0, 4294967295]	[0, 4294967295]	64
32	[2, 2]	[4, 4]	[8, 8]	64
32	[0, 65535]	[64, 64]	[0, 4194240]	64
32	[0, 255]	[8, 8]	[0, 2040]	64
32	[2, 2147483646]	[0, 4294967295]	[0, 4294967294]	64
32	[0, 4294967295]	[43, 43]	[0, 4294967253]	64
32	[0, 255]	[20, 52]	[0, 13260]	64
32	[0, 1]	[10, 10]	[0, 10]	63
32	[0, 536870911]	[0, 4294967295]	[0, 4294967295]	63
32	[0, 4294967295]	[67, 67]	[0, 4294967229]	63
32	[4, 4]	[2, 2]	[8, 8]	62
32	[0, 31]	[4294967040, 4294967040]	[0, 4294967040]	62
32	[8, 8]	[0, 255]	[0, 2040]	61
32	[1, 4294967295]	[60000, 60000]	[60000, 4294907296]	61
32	[0, 4294967294]	[1, 2147483647]	[0, 4294967294]	60
32	[1, 2147483645]	[0, 4294967295]	[0, 4294967295]	60
32	[0, 16777215]	[0, 4294967295]	[0, 4294967295]	60
32	[0, 33554431]	[0, 4294967295]	[0, 4294967295]	60
32	[0, 255]	[1, 1024]	[0, 261120]	60
32	[0, 255]	[0, 1023]	[0, 260865]	60
32	[0, 31]	[8, 8]	[0, 248]	60
32	[0, 4294967295]	[87, 87]	[0, 4294967209]	60
32	[4, 2147483647]	[3, 3]	[12, 2147483646]	59
32	[2, 2]	[8, 8]	[16, 16]	59
32	[0, 0]	[12, 12]	[0, 0]	59
32	[0, 4294967295]	[100000, 100000]	[0, 4294867296]	59
32	[0, 4294967295]	[3, 2147483647]	[0, 4294967293]	59
32	[0, 4294967295]	[2, 3]	[0, 4294967294]	59
32	[0, 4294967295]	[37, 37]	[0, 4294967259]	59
32	[0, 1]	[1, 2]	[0, 2]	58
32	[0, 255]	[1, 1]	[0, 255]	58
32	[20, 20]	[0, 4294967295]	[0, 4294967276]	57
32	[1, 2]	[0, 4294967295]	[0, 4294967295]	57
32	[1, 3]	[3, 3]	[3, 9]	57
32	[0, 1]	[4294967295, 4294967295]	[0, 4294967295]	57
32	[1, 4294967295]	[1, 2147483647]	[1, 4294967295]	56
32	[0, 4294967295]	[82, 82]	[0, 4294967214]	56
32	[0, 4294967295]	[0, 32]	[0, 4294967295]	56
