# ---
# domain: KnownBits
# op: mlir/Operations/SubNswNuw.mlir
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 101]
# - [16, 88]
# - [32, 1264]
# - [64, 1304]
# - [128, 55]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	00000000000000000000000000111011	????????????????????????????????	00000000000000000000000000??????	1248
32	00000000000000000000000000100000	00000000000000000000000000000??1	00000000000000000000000000011??1	1247
32	00000000000000000000000001111111	000000000000000000000000????????	0000000000000000000000000???????	1244
32	00000000000000000000000000000110	0000000000000000000000000000000?	000000000000000000000000000001??	1216
32	00000000000000000000000000101011	????????????????????????????????	00000000000000000000000000??????	1166
32	00000000000000000000000001000000	0????????????????????????????000	0000000000000000000000000????000	1165
32	00000000000000000000000000101000	????????????????????????????????	00000000000000000000000000??????	1101
32	00000000000000000000000000010011	????????????????????????????????	000000000000000000000000000?????	1090
32	00000000000000000000000001000011	00000000000000000000000000??????	0000000000000000000000000???????	1085
32	????????????????????????????????	0???????????????????????????????	????????????????????????????????	1068
32	000000000000000000??????????????	0000000000000000????????????????	000000000000000000??????????????	1065
32	00000000000000000000000000111110	0000000000000000000000000000????	000000000000000000000000001?????	1062
32	00000000000000000000000000100000	000000000000000000000000000001??	00000000000000000000000000011???	1061
32	00000000000000000000000000100000	000000000000000000000000000000??	00000000000000000000000000??????	1046
32	11111111111111111111111111110110	????????????????????????????????	????????????????????????????????	1042
32	00000000000000000000000000010000	000000000000000000000000????????	000000000000000000000000000?????	1021
32	00000000000000000000000000011010	????????????????????????????????	000000000000000000000000000?????	1016
32	00000000000000000000000000011010	00000000000000000000000000001???	000000000000000000000000000?????	961
32	00000000000000000000000000000011	0???????????????????????????????	000000000000000000000000000000??	958
32	00000000000000000000000000100011	????????????????????????????????	00000000000000000000000000??????	949
32	00000000000000000000000000011111	00000000000000000000000000??????	000000000000000000000000000?????	940
32	00000000000000000000000000001000	0000000000000000000000000000????	0000000000000000000000000000????	925
32	00000000000000000000000000001101	????????????????????????????????	0000000000000000000000000000????	915
32	00000000000000000000000000001000	0???????????????????????????????	0000000000000000000000000000????	902
32	0000000000000000000000000010000?	00000000000000000000000000??????	00000000000000000000000000??????	896
32	00000000000000000000011001100100	????????????????????????????????	000000000000000000000???????????	891
32	00000000000000000000000000100000	00000000000000000000000000001??0	0000000000000000000000000001???0	882
32	00000000000000100000000000000000	????????????????????????????????	00000000000000??????????????????	881
32	00000???????????????????????????	000000??????????????????????????	00000???????????????????????????	879
32	00000000000000000000000000011011	00000000000000000000000000001???	000000000000000000000000000?????	871
32	00000000000000000000000000011011	????????????????????????????????	000000000000000000000000000?????	864
32	00000000000000000000000001000000	00000000000000000000000000000???	0000000000000000000000000???????	864
32	00000000000000000000000000011101	000000000000000000000000000?????	000000000000000000000000000?????	861
32	00000000000000000000000000100000	000000000000000000000000????????	00000000000000000000000000??????	858
32	00000000000000000000000000001011	00000000000000000000000?????????	0000000000000000000000000000????	856
32	00000000000000000000000000100111	00000000000000000000000000??????	00000000000000000000000000??????	850
32	00000000000000000000001000000000	????????????????????????????????	0000000000000000000000??????????	843
32	11111111111111111111111111111011	00000000000000000000000000000???	1111111111111111111111111111????	840
32	00000000000000000000000000011111	0???????????????????????????????	000000000000000000000000000?????	839
32	00000000000000000000000011111111	0???????????????????????????????	000000000000000000000000????????	832
32	????????????????????????????????	000000000000000000000000000000??	????????????????????????????????	830
32	11111111111111111111111111100000	???????????????????????????00000	???????????????????????????00000	816
32	00000000000000000000000000100000	000000000000000000000000000??000	00000000000000000000000000???000	812
32	0000000000000000000000000001001?	????????????????????????????????	000000000000000000000000000?????	806
32	00000000000000000000000011111110	????????????????????????????????	000000000000000000000000????????	799
32	00000000000000000000000000011000	????????????????????????????????	000000000000000000000000000?????	798
32	10011110001101110111100110111111	????????????????????????????????	?00?????????????????????????????	784
32	00000000000000000000000001000000	0???????????????????????????????	0000000000000000000000000???????	766
32	00000000000000000000000000001???	00000000000000000000000000000???	0000000000000000000000000000????	765
32	00000000000000000000000000000001	0???????????????????????????????	0000000000000000000000000000000?	742
