# ---
# domain: SConstRange
# op: MulNuw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 30]
# - [16, 109]
# - [24, 2]
# - [32, 378]
# - [48, 3]
# - [64, 1621]
# - [128, 210]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 178956970]	[12, 12]	[0, 2147483640]	2
32	[-2147483648, 2147483647]	[112, 112]	[-2147483552, 2147483632]	2
32	[0, 65535]	[65535, 65535]	[-2147450881, 2147450880]	2
32	[0, 65535]	[0, 1]	[0, 65535]	2
32	[0, 65535]	[0, 2]	[0, 131070]	2
32	[1, 178956970]	[24, 24]	[-2147483632, 2147483640]	2
32	[257, 65278]	[0, 65535]	[-2147483646, 2147483646]	2
32	[0, 0]	[67108863, 67108863]	[0, 0]	2
32	[-2147483648, 2147483647]	[67108863, 67108863]	[-2080374817, 2147483616]	2
32	[1, 65535]	[2, 262144]	[-2147483648, 2147483646]	2
32	[0, 32766]	[86400, 86400]	[-2147408896, 2147472000]	2
32	[0, 299]	[10000000, 10000000]	[-2144967296, 2140000000]	2
32	[-2147483648, 2147483647]	[100, 100]	[-2147483596, 2147483600]	2
32	[0, 65536]	[0, 16384]	[0, 1073741824]	2
32	[360, 389]	[12012, 12012]	[4324320, 4672668]	2
32	[640, 640]	[0, 65535]	[0, 41942400]	2
32	[0, 80]	[3, 3]	[0, 240]	2
32	[65536, 65536]	[0, 65535]	[-2147483648, 2147418112]	2
32	[128, 65535]	[0, 65535]	[-2147483646, 2147483646]	2
32	[128, 65535]	[0, 0]	[0, 0]	2
32	[129, 16843007]	[0, 255]	[-2147483648, 2147483646]	2
32	[2, 16842880]	[0, 255]	[-2147483648, 2147483646]	2
32	[0, 2147483647]	[0, 255]	[-2147483648, 2147483647]	2
32	[129, 8421503]	[0, 255]	[0, 2147483265]	2
32	[8421506, 16842880]	[0, 255]	[-2147483648, 2147483646]	2
32	[0, 59652322]	[72, 72]	[-2147483632, 2147483592]	2
32	[0, 59652323]	[72, 72]	[-2147483632, 2147483592]	2
32	[0, 41297762]	[104, 104]	[-2147483568, 2147483624]	2
32	[0, 31580641]	[136, 136]	[-2147483640, 2147483520]	2
32	[0, 25565280]	[168, 168]	[-2147483608, 2147483520]	2
32	[-2147483648, 2147483647]	[168, 168]	[-2147483608, 2147483520]	2
32	[0, 31580640]	[136, 136]	[-2147483640, 2147483520]	2
32	[0, 65472]	[65537, 65537]	[-2147450880, 2147450879]	2
32	[0, 65520]	[65537, 65537]	[-2147450880, 2147450879]	2
32	[0, 0]	[1, 2147483646]	[0, 0]	2
32	[0, 0]	[1, 2147483647]	[0, 0]	2
32	[0, 1]	[1, 2147483647]	[0, 2147483647]	2
32	[0, 0]	[0, 255]	[0, 0]	2
32	[0, 613566756]	[7, 7]	[-2147483643, 2147483646]	2
32	[0, 2147483646]	[1, 2]	[-2147483648, 2147483646]	2
32	[2, 2]	[0, 2147483647]	[-2147483648, 2147483646]	2
32	[1, 2]	[0, 2147483647]	[-2147483648, 2147483647]	2
32	[1, 2]	[0, 2147483646]	[-2147483648, 2147483646]	2
32	[63454, 64478]	[65537, 65537]	[-136382498, -69272610]	2
32	[16, 16777215]	[0, 255]	[-2147483646, 2147483646]	2
32	[1, 32]	[0, 33554431]	[0, 1073741792]	1
32	[1, 1]	[10, 10]	[10, 10]	1
32	[1, 10]	[10, 10]	[10, 100]	1
32	[1, 100]	[10, 10]	[10, 1000]	1
32	[0, 8192]	[12, 65535]	[0, 536862720]	1
32	[1, 357913941]	[6, 6]	[6, 2147483646]	1
32	[1, 1500]	[1000000, 1000000]	[1000000, 1500000000]	1
32	[-2147483648, 2147483647]	[12, 12]	[-2147483644, 2147483640]	1
32	[0, 2147483647]	[0, 2]	[-2147483648, 2147483647]	1
32	[0, 79536431]	[27, 27]	[0, 2147483637]	1
32	[0, 8769]	[10, 10]	[0, 87690]	1
32	[1, 256]	[0, 16711680]	[-2147483648, 2147483646]	1
32	[170, 170]	[12582917, 12582917]	[2139095890, 2139095890]	1
32	[0, 15]	[286331153, 286331153]	[-2004318072, 2004318071]	1
32	[0, 3]	[1431655765, 1431655765]	[-1431655766, 1431655765]	1
32	[2, 2]	[65537, 65537]	[131074, 131074]	1
32	[10813, 10813]	[36969, 36969]	[399745797, 399745797]	1
32	[0, 128]	[16843009, 16843009]	[-2139062144, 2139062143]	1
32	[0, 32768]	[65537, 65537]	[-2147450880, 2147450879]	1
32	[0, 8]	[268435448, 268435448]	[0, 2147483584]	1
